order_product_id,order_id,product_id,klant_id,korting,aankoopprijs,verkoop,winst,winstmarge,aantal,besteldatum,verzenddatum,verstuurmethode,winstmarge
7156,AZ-2014-2593220,1295,3646,0.0,22,27,5,18.52,2,2014-09-18,2014-09-23,Economy,18.52
7157,BN-2014-6988890,171,3647,0.5,35,30,-5,-16.67,5,2014-09-18,2014-09-23,Economy,-16.67
7158,BN-2014-6988890,861,3647,0.5,84,61,-23,-37.7,2,2014-09-18,2014-09-23,Economy,-37.7
7159,AZ-2014-279343,746,3648,0.0,79,110,31,28.18,4,2014-09-19,2014-09-21,Economy Plus,28.18
7160,AZ-2014-3489537,779,3649,0.0,79,136,57,41.91,4,2014-09-19,2014-09-22,Priority,41.91
7161,AZ-2014-3489537,450,3649,0.1,443,553,110,19.89,3,2014-09-19,2014-09-22,Priority,19.89
7162,AZ-2014-1669266,1234,3650,0.5,1102,776,-326,-42.01,5,2014-09-19,2014-09-22,Economy Plus,-42.01
7163,BN-2014-6976303,66,3651,0.1,3,6,3,50.0,1,2014-09-19,2014-09-23,Economy,50.0
7164,BN-2014-6976303,383,3651,0.1,25,24,-1,-4.17,2,2014-09-19,2014-09-23,Economy,-4.17
7165,AZ-2014-7287251,566,3652,0.0,41,50,9,18.0,6,2014-09-19,2014-09-23,Economy,18.0
7166,BN-2014-4890231,341,3653,0.15,809,709,-100,-14.1,5,2014-09-19,2014-09-23,Economy,-14.1
7167,AZ-2014-551552,789,3654,0.1,53,96,43,44.79,2,2014-09-19,2014-09-24,Economy,44.79
7168,AZ-2014-551552,1446,3654,0.0,937,1157,220,19.01,6,2014-09-19,2014-09-24,Economy,19.01
7169,AZ-2014-8781156,1638,3655,0.0,313,372,59,15.86,3,2014-09-19,2014-09-25,Economy,15.86
7170,AZ-2014-7608548,228,3656,0.0,82,108,26,24.07,4,2014-09-20,2014-09-22,Economy Plus,24.07
7171,AZ-2014-7938623,1722,3657,0.0,422,681,259,38.03,4,2014-09-20,2014-09-23,Economy Plus,38.03
7172,AZ-2014-7938623,1105,3657,0.0,30,32,2,6.25,2,2014-09-20,2014-09-23,Economy Plus,6.25
7173,AZ-2014-7938623,265,3657,0.0,83,132,49,37.12,3,2014-09-20,2014-09-23,Economy Plus,37.12
7174,AZ-2014-8890800,1319,3658,0.0,248,394,146,37.06,2,2014-09-20,2014-09-24,Economy,37.06
7175,AZ-2014-8890800,114,3658,0.2,486,734,248,33.79,2,2014-09-20,2014-09-24,Economy,33.79
7176,AZ-2014-8890800,1384,3658,0.0,349,349,0,0.0,7,2014-09-20,2014-09-24,Economy,0.0
7177,AZ-2014-8890800,1500,3658,0.0,72,89,17,19.1,2,2014-09-20,2014-09-24,Economy,19.1
7178,AZ-2014-8890800,921,3658,0.1,418,502,84,16.73,4,2014-09-20,2014-09-24,Economy,16.73
7179,AZ-2014-8055993,247,3659,0.0,47,67,20,29.85,4,2014-09-21,2014-09-25,Economy,29.85
7180,AZ-2014-8055993,1638,3659,0.0,625,744,119,15.99,6,2014-09-21,2014-09-25,Economy,15.99
7181,AZ-2014-3445834,689,3660,0.0,286,440,154,35.0,8,2014-09-22,2014-09-22,Immediate,35.0
7182,AZ-2014-3445834,1784,3660,0.0,49,54,5,9.26,2,2014-09-22,2014-09-22,Immediate,9.26
7183,AZ-2014-270140,380,3661,0.0,61,68,7,10.29,2,2014-09-22,2014-09-25,Priority,10.29
7184,AZ-2014-6824092,283,3662,0.1,740,833,93,11.16,3,2014-09-22,2014-09-27,Economy Plus,11.16
7185,BN-2014-863446,861,3663,0.5,169,122,-47,-38.52,4,2014-09-23,2014-09-23,Immediate,-38.52
7186,AZ-2014-1026568,708,3664,0.6,70,48,-22,-45.83,1,2014-09-23,2014-09-25,Economy Plus,-45.83
7187,AZ-2014-758467,1519,3665,0.0,442,749,307,40.99,7,2014-09-23,2014-09-25,Priority,40.99
7188,AZ-2014-758467,202,3665,0.0,67,71,4,5.63,5,2014-09-23,2014-09-25,Priority,5.63
7189,AZ-2014-758467,1313,3665,0.15,510,487,-23,-4.72,3,2014-09-23,2014-09-25,Priority,-4.72
7190,AZ-2014-6619612,488,3666,0.0,185,246,61,24.8,2,2014-09-23,2014-09-27,Economy,24.8
7191,AZ-2014-6619612,99,3666,0.0,217,425,208,48.94,7,2014-09-23,2014-09-27,Economy,48.94
7192,AZ-2014-6619612,1206,3666,0.0,62,93,31,33.33,3,2014-09-23,2014-09-27,Economy,33.33
7193,AZ-2014-752622,1266,3667,0.0,60,90,30,33.33,2,2014-09-23,2014-09-28,Economy,33.33
7194,AZ-2014-7782987,903,3668,0.1,544,742,198,26.68,2,2014-09-23,2014-09-28,Economy,26.68
7195,AZ-2014-752622,783,3667,0.0,8,13,5,38.46,2,2014-09-23,2014-09-28,Economy,38.46
7196,AZ-2014-7782987,295,3668,0.0,102,111,9,8.11,4,2014-09-23,2014-09-28,Economy,8.11
7197,AZ-2014-7782987,1556,3668,0.15,258,365,107,29.32,3,2014-09-23,2014-09-28,Economy,29.32
7198,AZ-2014-7265288,317,3669,0.0,134,141,7,4.96,7,2014-09-23,2014-09-30,Economy,4.96
7199,BN-2014-9978138,1785,3670,0.1,1415,1355,-60,-4.43,5,2014-09-24,2014-09-26,Economy Plus,-4.43
7200,AZ-2014-1302174,787,3671,0.1,1942,1964,22,1.12,6,2014-09-24,2014-10-01,Economy,1.12
7201,AZ-2014-3658958,982,3672,0.0,77,95,18,18.95,2,2014-09-25,2014-09-30,Economy,18.95
7202,AZ-2014-8548131,1495,3673,0.0,98,110,12,10.91,7,2014-09-25,2014-09-30,Economy,10.91
7203,AZ-2014-2017508,1666,3674,0.0,98,129,31,24.03,3,2014-09-25,2014-09-30,Economy,24.03
7204,AZ-2014-19623,834,3675,0.0,49,63,14,22.22,7,2014-09-25,2014-09-30,Economy Plus,22.22
7205,AZ-2014-3636472,695,3676,0.0,65,108,43,39.81,4,2014-09-25,2014-09-30,Economy,39.81
7206,AZ-2014-3636472,775,3676,0.0,54,67,13,19.4,4,2014-09-25,2014-09-30,Economy,19.4
7207,AZ-2014-3636472,859,3676,0.1,106,103,-3,-2.91,2,2014-09-25,2014-09-30,Economy,-2.91
7208,AZ-2014-8548131,1757,3673,0.0,432,636,204,32.08,2,2014-09-25,2014-09-30,Economy,32.08
7209,AZ-2014-1499701,689,3677,0.0,179,275,96,34.91,5,2014-09-25,2014-10-01,Economy,34.91
7210,AZ-2014-1499701,791,3677,0.0,30,42,12,28.57,5,2014-09-25,2014-10-01,Economy,28.57
7211,AZ-2014-1499701,577,3677,0.1,506,893,387,43.34,5,2014-09-25,2014-10-01,Economy,43.34
7212,AZ-2014-6417679,1199,3678,0.0,462,642,180,28.04,5,2014-09-25,2014-10-01,Economy,28.04
7213,AZ-2014-1499701,625,3677,0.0,564,956,392,41.0,3,2014-09-25,2014-10-01,Economy,41.0
7214,BN-2014-3100971,1513,3679,0.1,260,257,-3,-1.17,2,2014-09-26,2014-09-28,Economy Plus,-1.17
7215,BN-2014-2658770,1158,3680,0.5,18,9,-9,-100.0,2,2014-09-26,2014-09-28,Priority,-100.0
7216,BN-2014-2658770,614,3680,0.5,133,74,-59,-79.73,2,2014-09-26,2014-09-28,Priority,-79.73
7217,BN-2014-3094583,153,3681,0.5,99,80,-19,-23.75,5,2014-09-26,2014-09-29,Economy Plus,-23.75
7218,BN-2014-3094583,729,3681,0.5,636,321,-315,-98.13,5,2014-09-26,2014-09-29,Economy Plus,-98.13
7219,AZ-2014-7367498,1002,3682,0.0,161,223,62,27.8,7,2014-09-26,2014-09-29,Priority,27.8
7220,AZ-2014-7367498,633,3682,0.0,447,770,323,41.95,3,2014-09-26,2014-09-29,Priority,41.95
7221,BN-2014-409695,875,3683,0.5,14,12,-2,-16.67,3,2014-09-26,2014-09-30,Economy,-16.67
7222,BN-2014-409695,1099,3683,0.5,8,7,-1,-14.29,2,2014-09-26,2014-09-30,Economy,-14.29
7223,AZ-2014-2899056,1387,3684,0.1,755,957,202,21.11,8,2014-09-26,2014-10-01,Economy,21.11
7224,AZ-2014-7575178,1384,3685,0.0,299,299,0,0.0,6,2014-09-26,2014-10-01,Economy,0.0
7225,BN-2014-848843,996,3457,0.1,86,86,0,0.0,4,2014-09-26,2014-10-01,Economy,0.0
7226,BN-2014-2274076,1553,3686,0.5,1120,767,-353,-46.02,5,2014-09-27,2014-09-29,Priority,-46.02
7227,BN-2014-2274076,1500,3686,0.5,73,45,-28,-62.22,2,2014-09-27,2014-09-29,Priority,-62.22
7228,BN-2014-2274076,104,3686,0.5,26,25,-1,-4.0,4,2014-09-27,2014-09-29,Priority,-4.0
7229,BN-2014-2274076,905,3686,0.5,1028,584,-444,-76.03,7,2014-09-27,2014-09-29,Priority,-76.03
7230,AZ-2014-1214037,1379,3687,0.1,96,158,62,39.24,4,2014-09-27,2014-10-03,Economy,39.24
7231,BN-2014-4065808,201,3688,0.5,22,15,-7,-46.67,1,2014-09-27,2014-10-03,Economy,-46.67
7232,BN-2014-4065808,819,3688,0.5,38,31,-7,-22.58,5,2014-09-27,2014-10-03,Economy,-22.58
7233,AZ-2014-369464,1220,3689,0.0,1478,2898,1420,49.0,7,2014-09-28,2014-10-01,Priority,49.0
7234,AZ-2014-369464,1431,3689,0.0,661,870,209,24.02,6,2014-09-28,2014-10-01,Priority,24.02
7235,AZ-2014-369464,242,3689,0.0,44,73,29,39.73,3,2014-09-28,2014-10-01,Priority,39.73
7236,AZ-2014-369464,1575,3689,0.0,583,693,110,15.87,14,2014-09-28,2014-10-01,Priority,15.87
7237,AZ-2014-369464,1645,3689,0.0,293,325,32,9.85,7,2014-09-28,2014-10-01,Priority,9.85
7238,AZ-2014-2805502,494,3690,0.0,107,135,28,20.74,3,2014-09-29,2014-09-30,Priority,20.74
7239,AZ-2014-1555562,365,3691,0.1,230,339,109,32.15,8,2014-09-29,2014-10-02,Priority,32.15
7240,AZ-2014-9111832,601,3692,0.0,30,44,14,31.82,3,2014-09-29,2014-10-03,Economy,31.82
7241,AZ-2014-9783115,1786,3693,0.0,102,104,2,1.92,2,2014-09-29,2014-10-04,Economy,1.92
7242,AZ-2014-4010374,430,3694,0.1,29,29,0,0.0,2,2014-09-29,2014-10-06,Economy,0.0
7243,AZ-2014-4010374,525,3694,0.0,697,882,185,20.98,3,2014-09-29,2014-10-06,Economy,20.98
7244,AZ-2014-4010374,22,3694,0.0,2004,2088,84,4.02,8,2014-09-29,2014-10-06,Economy,4.02
7245,AZ-2014-7413278,671,3695,0.0,145,217,72,33.18,2,2014-09-30,2014-10-02,Economy Plus,33.18
7246,AZ-2014-7413278,1011,3695,0.0,146,286,140,48.95,6,2014-09-30,2014-10-02,Economy Plus,48.95
7247,AZ-2014-7413278,686,3695,0.0,283,333,50,15.02,2,2014-09-30,2014-10-02,Economy Plus,15.02
7248,BN-2014-4354402,1083,3696,0.4,1851,1145,-706,-61.66,3,2014-09-30,2014-10-02,Priority,-61.66
7249,AZ-2014-3185599,281,3697,0.0,86,145,59,40.69,5,2014-09-30,2014-10-03,Economy Plus,40.69
7250,AZ-2014-942941,844,3698,0.0,16,30,14,46.67,3,2014-09-30,2014-10-04,Economy,46.67
7251,AZ-2014-9283852,410,3699,0.0,73,90,17,18.89,3,2014-09-30,2014-10-04,Economy,18.89
7252,BN-2014-6632260,215,3700,0.3,462,385,-77,-20.0,11,2014-09-30,2014-10-05,Economy,-20.0
7253,AZ-2014-9479469,1443,3701,0.0,176,320,144,45.0,1,2014-10-01,2014-10-04,Priority,45.0
7254,BN-2014-6571686,1277,3702,0.5,131,83,-48,-57.83,1,2014-10-01,2014-10-06,Economy,-57.83
7255,BN-2014-8911899,1109,3703,0.5,272,143,-129,-90.21,2,2014-10-01,2014-10-06,Economy,-90.21
7256,AZ-2014-4241465,346,3704,0.0,262,301,39,12.96,11,2014-10-02,2014-10-06,Economy,12.96
7257,AZ-2014-4241465,271,3704,0.0,6,10,4,40.0,2,2014-10-02,2014-10-06,Economy,40.0
7258,AZ-2014-4241465,24,3704,0.0,80,136,56,41.18,4,2014-10-02,2014-10-06,Economy,41.18
7259,AZ-2014-4241465,1051,3704,0.0,30,50,20,40.0,3,2014-10-02,2014-10-06,Economy,40.0
7260,AZ-2014-6214587,1445,3705,0.1,26,43,17,39.53,2,2014-10-02,2014-10-07,Economy,39.53
7261,AZ-2014-6214587,1078,3705,0.1,661,762,101,13.25,6,2014-10-02,2014-10-07,Economy,13.25
7262,AZ-2014-2681934,1787,3706,0.0,1296,1705,409,23.99,3,2014-10-03,2014-10-05,Priority,23.99
7263,BN-2014-6384429,1491,3707,0.1,17,16,-1,-6.25,1,2014-10-03,2014-10-06,Economy Plus,-6.25
7264,AZ-2014-5838029,861,3708,0.1,338,441,103,23.36,8,2014-10-03,2014-10-08,Economy,23.36
7265,AZ-2014-5838029,1027,3708,0.0,587,772,185,23.96,4,2014-10-03,2014-10-08,Economy,23.96
7266,AZ-2014-5598265,1629,3709,0.0,33,45,12,26.67,1,2014-10-05,2014-10-12,Economy,26.67
7267,BN-2014-5015566,748,3710,0.5,441,424,-17,-4.01,9,2014-10-06,2014-10-08,Economy Plus,-4.01
7268,BN-2014-5015566,1063,3710,0.5,34,31,-3,-9.68,4,2014-10-06,2014-10-08,Economy Plus,-9.68
7269,AZ-2014-9876425,623,3711,0.0,50,92,42,45.65,2,2014-10-06,2014-10-10,Economy Plus,45.65
7270,AZ-2014-9876425,46,3711,0.0,21,29,8,27.59,5,2014-10-06,2014-10-10,Economy Plus,27.59
7271,AZ-2014-7956998,786,3712,0.0,49,59,10,16.95,2,2014-10-06,2014-10-12,Economy,16.95
7272,AZ-2014-7956998,362,3712,0.0,23,33,10,30.3,3,2014-10-06,2014-10-12,Economy,30.3
7273,AZ-2014-7956998,921,3712,0.15,418,474,56,11.81,4,2014-10-06,2014-10-12,Economy,11.81
7274,AZ-2014-7956998,574,3712,0.15,112,140,28,20.0,2,2014-10-06,2014-10-12,Economy,20.0
7275,AZ-2014-9021616,235,3713,0.0,54,66,12,18.18,3,2014-10-07,2014-10-11,Economy Plus,18.18
7276,AZ-2014-9021616,88,3713,0.0,294,367,73,19.89,3,2014-10-07,2014-10-11,Economy Plus,19.89
7277,AZ-2014-9761172,1276,3714,0.0,53,103,50,48.54,2,2014-10-07,2014-10-12,Economy Plus,48.54
7278,AZ-2014-9761172,1004,3714,0.0,63,101,38,37.62,2,2014-10-07,2014-10-12,Economy Plus,37.62
7279,AZ-2014-8900102,931,3715,0.2,98,127,29,22.83,3,2014-10-07,2014-10-12,Economy,22.83
7280,AZ-2014-8900102,1332,3715,0.5,31,16,-15,-93.75,4,2014-10-07,2014-10-12,Economy,-93.75
7281,AZ-2014-8900102,1207,3715,0.5,12,10,-2,-20.0,2,2014-10-07,2014-10-12,Economy,-20.0
7282,AZ-2014-9761172,890,3714,0.0,556,911,355,38.97,5,2014-10-07,2014-10-12,Economy Plus,38.97
7283,AZ-2014-3811327,590,3716,0.6,99,50,-49,-98.0,1,2014-10-08,2014-10-12,Economy Plus,-98.0
7284,AZ-2014-2103461,1266,3717,0.1,31,41,10,24.39,1,2014-10-08,2014-10-12,Economy,24.39
7285,AZ-2014-3811327,871,3716,0.5,18,10,-8,-80.0,2,2014-10-08,2014-10-12,Economy Plus,-80.0
7286,AZ-2014-3811327,462,3716,0.5,121,108,-13,-12.04,3,2014-10-08,2014-10-12,Economy Plus,-12.04
7287,AZ-2014-4135544,1163,3718,0.0,126,147,21,14.29,2,2014-10-09,2014-10-13,Economy,14.29
7288,AZ-2014-7267065,1300,3719,0.0,52,71,19,26.76,3,2014-10-10,2014-10-12,Priority,26.76
7289,BN-2014-3536767,1788,3720,0.5,104,73,-31,-42.47,1,2014-10-10,2014-10-14,Economy,-42.47
7290,AZ-2014-6629970,29,3721,0.0,18,25,7,28.0,2,2014-10-10,2014-10-14,Economy,28.0
7291,BN-2014-3536767,398,3720,0.5,18,10,-8,-80.0,1,2014-10-10,2014-10-14,Economy,-80.0
7292,BN-2014-3536767,1547,3720,0.5,17,14,-3,-21.43,2,2014-10-10,2014-10-14,Economy,-21.43
7293,AZ-2014-5624461,948,3722,0.1,212,261,49,18.77,6,2014-10-11,2014-10-15,Economy,18.77
7294,AZ-2014-507287,172,3723,0.0,15,16,1,6.25,1,2014-10-13,2014-10-16,Economy Plus,6.25
7295,AZ-2014-507287,543,3723,0.0,48,53,5,9.43,2,2014-10-13,2014-10-16,Economy Plus,9.43
7296,AZ-2014-507287,130,3723,0.0,7,11,4,36.36,1,2014-10-13,2014-10-16,Economy Plus,36.36
7297,AZ-2014-507287,1654,3723,0.0,13,13,0,0.0,3,2014-10-13,2014-10-16,Economy Plus,0.0
7298,AZ-2014-507287,406,3723,0.0,40,45,5,11.11,3,2014-10-13,2014-10-16,Economy Plus,11.11
7299,AZ-2014-507287,1298,3723,0.0,56,84,28,33.33,2,2014-10-13,2014-10-16,Economy Plus,33.33
7300,AZ-2014-507287,401,3723,0.0,100,130,30,23.08,2,2014-10-13,2014-10-16,Economy Plus,23.08
7301,BN-2014-6471690,546,3724,0.1,447,516,69,13.37,4,2014-10-13,2014-10-17,Economy,13.37
7302,BN-2014-6471690,1436,3724,0.0,106,123,17,13.82,3,2014-10-13,2014-10-17,Economy,13.82
7303,BN-2014-6471690,1317,3724,0.35,676,610,-66,-10.82,2,2014-10-13,2014-10-17,Economy,-10.82
7304,AZ-2014-4346443,49,3725,0.0,83,108,25,23.15,2,2014-10-13,2014-10-17,Economy,23.15
7305,BN-2014-6471690,1216,3724,0.0,45,74,29,39.19,3,2014-10-13,2014-10-17,Economy,39.19
7306,BN-2014-6471690,243,3724,0.0,23,24,1,4.17,2,2014-10-13,2014-10-17,Economy,4.17
7307,BN-2014-6471690,631,3724,0.0,12,14,2,14.29,1,2014-10-13,2014-10-17,Economy,14.29
7308,AZ-2014-4346443,254,3725,0.1,187,218,31,14.22,9,2014-10-13,2014-10-17,Economy,14.22
7309,BN-2014-4757131,1591,3726,0.0,320,340,20,5.88,7,2014-10-13,2014-10-17,Economy,5.88
7310,AZ-2014-4093639,212,3727,0.0,35,62,27,43.55,6,2014-10-13,2014-10-17,Economy,43.55
7311,AZ-2014-4093639,325,3727,0.0,79,104,25,24.04,9,2014-10-13,2014-10-17,Economy,24.04
7312,BN-2014-4757131,259,3726,0.0,279,416,137,32.93,3,2014-10-13,2014-10-17,Economy,32.93
7313,AZ-2014-4279735,1789,3728,0.0,1682,2077,395,19.02,4,2014-10-13,2014-10-18,Economy Plus,19.02
7314,AZ-2014-5952161,1303,3729,0.0,197,201,4,1.99,4,2014-10-13,2014-10-18,Economy,1.99
7315,AZ-2014-4279735,1347,3728,0.0,398,603,205,34.0,5,2014-10-13,2014-10-18,Economy Plus,34.0
7316,AZ-2014-8937167,1601,3730,0.15,1240,1351,111,8.22,6,2014-10-13,2014-10-19,Economy,8.22
7317,AZ-2014-1092001,412,3731,0.0,2269,2549,280,10.98,4,2014-10-13,2014-10-20,Economy,10.98
7318,AZ-2014-2076783,123,3732,0.0,199,382,183,47.91,7,2014-10-14,2014-10-15,Priority,47.91
7319,AZ-2014-2076783,1064,3732,0.0,145,255,110,43.14,3,2014-10-14,2014-10-15,Priority,43.14
7320,AZ-2014-4707297,800,3733,0.0,62,105,43,40.95,4,2014-10-14,2014-10-18,Economy,40.95
7321,AZ-2014-2317283,1291,3734,0.0,891,1073,182,16.96,2,2014-10-14,2014-10-20,Economy,16.96
7322,AZ-2014-2317283,1598,3734,0.4,229,146,-83,-56.85,2,2014-10-14,2014-10-20,Economy,-56.85
7323,AZ-2014-9257351,618,3735,0.0,86,98,12,12.24,2,2014-10-15,2014-10-17,Economy Plus,12.24
7324,AZ-2014-9257351,192,3735,0.0,31,61,30,49.18,2,2014-10-15,2014-10-17,Economy Plus,49.18
7325,AZ-2014-9257351,168,3735,0.0,586,1027,441,42.94,8,2014-10-15,2014-10-17,Economy Plus,42.94
7326,AZ-2014-9361129,235,3736,0.0,72,88,16,18.18,4,2014-10-15,2014-10-17,Economy Plus,18.18
7327,AZ-2014-9257351,1133,3735,0.0,752,1319,567,42.99,5,2014-10-15,2014-10-17,Economy Plus,42.99
7328,AZ-2014-6494772,693,3737,0.0,46,70,24,34.29,3,2014-10-16,2014-10-17,Priority,34.29
7329,AZ-2014-6494772,487,3737,0.0,27,47,20,42.55,7,2014-10-16,2014-10-17,Priority,42.55
7330,AZ-2014-8072952,601,3738,0.0,30,44,14,31.82,3,2014-10-16,2014-10-20,Economy,31.82
7331,AZ-2014-2032724,1790,3739,0.1,412,530,118,22.26,3,2014-10-17,2014-10-20,Priority,22.26
7332,AZ-2014-2032724,46,3739,0.0,17,23,6,26.09,4,2014-10-17,2014-10-20,Priority,26.09
7333,AZ-2014-2032724,487,3739,0.0,12,20,8,40.0,3,2014-10-17,2014-10-20,Priority,40.0
7334,AZ-2014-5528996,133,3740,0.1,463,555,92,16.58,5,2014-10-17,2014-10-22,Economy Plus,16.58
7335,BN-2014-6079376,22,3741,0.4,1754,1096,-658,-60.04,7,2014-10-17,2014-10-23,Economy,-60.04
7336,BN-2014-6079376,574,3741,0.4,618,545,-73,-13.39,11,2014-10-17,2014-10-23,Economy,-13.39
7337,AZ-2014-7828489,715,3742,0.0,276,510,234,45.88,6,2014-10-18,2014-10-23,Economy,45.88
7338,AZ-2014-1127335,1141,3743,0.1,308,396,88,22.22,9,2014-10-20,2014-10-22,Priority,22.22
7339,AZ-2014-1127335,950,3743,0.0,221,246,25,10.16,5,2014-10-20,2014-10-22,Priority,10.16
7340,AZ-2014-2131616,566,3744,0.0,6,8,2,25.0,1,2014-10-20,2014-10-22,Economy Plus,25.0
7341,AZ-2014-8671792,576,3745,0.1,837,846,9,1.06,2,2014-10-20,2014-10-24,Economy,1.06
7342,AZ-2014-8671792,1077,3745,0.0,13,15,2,13.33,1,2014-10-20,2014-10-24,Economy,13.33
7343,AZ-2014-8671792,411,3745,0.0,72,140,68,48.57,5,2014-10-20,2014-10-24,Economy,48.57
7344,AZ-2014-4571075,994,3746,0.0,34,54,20,37.04,4,2014-10-20,2014-10-24,Economy,37.04
7345,AZ-2014-8671792,538,3745,0.15,148,210,62,29.52,2,2014-10-20,2014-10-24,Economy,29.52
7346,AZ-2014-1290768,340,2179,0.0,325,465,140,30.11,4,2014-10-20,2014-10-24,Economy Plus,30.11
7347,BN-2014-6860245,661,3747,0.4,54,32,-22,-68.75,5,2014-10-20,2014-10-27,Economy,-68.75
7348,AZ-2014-3635641,1679,3748,0.2,495,417,-78,-18.71,3,2014-10-21,2014-10-26,Economy,-18.71
7349,AZ-2014-3635641,449,3748,0.0,5,8,3,37.5,1,2014-10-21,2014-10-26,Economy,37.5
7350,AZ-2014-3635641,966,3748,0.1,65,105,40,38.1,2,2014-10-21,2014-10-26,Economy,38.1
7351,AZ-2014-6063209,1719,3749,0.1,290,264,-26,-9.85,3,2014-10-21,2014-10-27,Economy,-9.85
7352,AZ-2014-6063209,278,3749,0.0,85,97,12,12.37,2,2014-10-21,2014-10-27,Economy,12.37
7353,AZ-2014-6063209,536,3749,0.0,9,14,5,35.71,1,2014-10-21,2014-10-27,Economy,35.71
7354,AZ-2014-6063209,599,3749,0.0,11,19,8,42.11,2,2014-10-21,2014-10-27,Economy,42.11
7355,AZ-2014-6063209,1602,3749,0.0,21,39,18,46.15,2,2014-10-21,2014-10-27,Economy,46.15
7356,AZ-2014-7469338,1122,3750,0.0,100,141,41,29.08,3,2014-10-22,2014-10-29,Economy,29.08
7357,AZ-2014-8841844,1395,3751,0.0,21,31,10,32.26,1,2014-10-23,2014-10-26,Economy Plus,32.26
7358,AZ-2014-4045031,1739,3752,0.0,870,936,66,7.05,3,2014-10-23,2014-10-26,Priority,7.05
7359,AZ-2014-4236300,515,3753,0.0,173,326,153,46.93,4,2014-10-23,2014-10-27,Economy Plus,46.93
7360,AZ-2014-4236300,1334,3753,0.0,49,82,33,40.24,4,2014-10-23,2014-10-27,Economy Plus,40.24
7361,AZ-2014-4236300,1791,3753,0.0,295,427,132,30.91,3,2014-10-23,2014-10-27,Economy Plus,30.91
7362,AZ-2014-4004441,508,3754,0.0,24,33,9,27.27,2,2014-10-23,2014-10-28,Economy,27.27
7363,AZ-2014-797220,1484,3755,0.5,126,89,-37,-41.57,4,2014-10-23,2014-10-28,Economy,-41.57
7364,AZ-2014-4651248,1679,3756,0.0,165,174,9,5.17,1,2014-10-24,2014-10-24,Immediate,5.17
7365,AZ-2014-3360679,844,3757,0.0,11,20,9,45.0,2,2014-10-24,2014-10-26,Priority,45.0
7366,AZ-2014-3360679,779,3757,0.0,39,68,29,42.65,2,2014-10-24,2014-10-26,Priority,42.65
7367,AZ-2014-3360679,1173,3757,0.4,119,75,-44,-58.67,2,2014-10-24,2014-10-26,Priority,-58.67
7368,BN-2014-8129561,554,3758,0.4,218,238,20,8.4,2,2014-10-24,2014-10-26,Economy Plus,8.4
7369,BN-2014-8129561,433,3758,0.4,398,351,-47,-13.39,8,2014-10-24,2014-10-26,Economy Plus,-13.39
7370,AZ-2014-4660406,935,3759,0.0,53,71,18,25.35,3,2014-10-24,2014-10-27,Economy Plus,25.35
7371,AZ-2014-5226106,290,3760,0.0,100,149,49,32.89,3,2014-10-24,2014-10-29,Economy,32.89
7372,AZ-2014-5226106,51,3760,0.0,47,55,8,14.55,2,2014-10-24,2014-10-29,Economy,14.55
7373,AZ-2014-5226106,213,3760,0.0,44,57,13,22.81,5,2014-10-24,2014-10-29,Economy,22.81
7374,AZ-2014-1612857,46,3761,0.0,21,29,8,27.59,5,2014-10-24,2014-10-29,Economy,27.59
7375,AZ-2014-5226106,1581,3760,0.0,19,35,16,45.71,4,2014-10-24,2014-10-29,Economy,45.71
7376,AZ-2014-1612857,168,3761,0.1,293,462,169,36.58,4,2014-10-24,2014-10-29,Economy,36.58
7377,AZ-2014-5226106,1443,3760,0.0,352,640,288,45.0,2,2014-10-24,2014-10-29,Economy,45.0
7378,AZ-2014-1612857,1132,3761,0.1,271,280,9,3.21,1,2014-10-24,2014-10-29,Economy,3.21
7379,BN-2014-3819609,1389,3762,0.0,482,877,395,45.04,2,2014-10-27,2014-10-31,Economy,45.04
7380,BN-2014-3819609,1125,3762,0.0,131,141,10,7.09,4,2014-10-27,2014-10-31,Economy,7.09
7381,BN-2014-3819609,1008,3762,0.0,166,224,58,25.89,3,2014-10-27,2014-10-31,Economy,25.89
7382,AZ-2014-2264285,116,3763,0.0,48,75,27,36.0,5,2014-10-27,2014-11-03,Economy,36.0
7383,AZ-2014-3625320,449,3764,0.0,5,8,3,37.5,1,2014-10-28,2014-11-01,Economy,37.5
7384,AZ-2014-3625320,843,3764,0.0,54,65,11,16.92,4,2014-10-28,2014-11-01,Economy,16.92
7385,AZ-2014-9290079,187,3765,0.0,24,40,16,40.0,3,2014-10-29,2014-10-29,Immediate,40.0
7386,AZ-2014-5889570,251,3766,0.0,47,48,1,2.08,2,2014-10-29,2014-11-01,Economy Plus,2.08
7387,AZ-2014-4000369,817,3767,0.0,81,89,8,8.99,4,2014-10-29,2014-11-02,Economy,8.99
7388,AZ-2014-4000369,920,3767,0.15,1040,1016,-24,-2.36,5,2014-10-29,2014-11-02,Economy,-2.36
7389,BN-2014-3503687,973,3768,0.1,48,43,-5,-11.63,2,2014-10-30,2014-11-02,Priority,-11.63
7390,BN-2014-3503687,1292,3768,0.0,22,43,21,48.84,3,2014-10-30,2014-11-02,Priority,48.84
7391,BN-2014-3503687,1269,3768,0.0,529,534,5,0.94,2,2014-10-30,2014-11-02,Priority,0.94
7392,AZ-2014-9561392,333,3769,0.0,44,45,1,2.22,3,2014-10-30,2014-11-03,Economy,2.22
